# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415323597;0.00;0.00
axle;60;1415323657;0.00;34.97
axle;60;1415323717;0.00;17.48
axle;60;1415323777;0.00;44.78
axle;60;1415323837;0.00;27.23
axle;60;1415323897;0.00;62.03
axle;60;1415323957;0.00;0.00
axle;60;1415324017;0.00;28.38
axle;60;1415324077;0.00;89.12
axle;60;1415324137;0.00;0.00
axle;60;1415324197;0.00;13.10
axle;60;1415324257;0.00;0.00
axle;60;1415324317;0.00;37.17
