# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415323597;sdb;170.07;6677.33;32552.00;230.67;0.09;0.52;0.07;1.27
axle;60;1415323597;sda;3.20;6.00;344.80;109.62;0.00;0.46;0.31;0.10
axle;60;1415323657;sdb;320.42;6984.67;7177.60;44.20;0.74;2.30;0.04;1.31
axle;60;1415323657;sda;8.18;0.13;294.27;35.98;0.00;0.58;0.15;0.13
axle;60;1415323717;sdb;1275.97;6865.07;26741.20;26.34;4.70;3.69;0.04;4.83
axle;60;1415323717;sda;8.33;0.00;163.07;19.57;0.00;0.33;0.10;0.08
axle;60;1415323777;sdb;381.87;6882.13;9688.27;43.39;0.96;2.51;0.03;1.23
axle;60;1415323777;sda;20.32;0.00;375.33;18.47;0.02;1.05;0.15;0.30
axle;60;1415323837;sdb;187.48;6848.00;44051.20;271.49;0.97;5.16;0.11;1.99
axle;60;1415323837;sda;15.80;0.00;247.33;15.65;0.02;1.39;0.69;1.09
axle;60;1415323897;sdb;116.32;6997.33;7466.80;124.35;0.04;0.35;0.06;0.65
axle;60;1415323897;sda;21.00;0.00;515.20;24.53;0.01;0.36;0.15;0.31
axle;60;1415323957;sdb;133.50;6878.00;5063.20;89.45;0.04;0.29;0.06;0.75
axle;60;1415323957;sda;1.53;0.00;22.80;14.87;0.00;0.00;0.00;0.00
axle;60;1415324017;sdb;140.20;6916.27;5473.87;88.37;0.10;0.73;0.04;0.59
axle;60;1415324017;sda;9.98;0.00;253.20;25.36;0.00;0.21;0.10;0.10
axle;60;1415324077;sdb;122.78;6864.27;4695.73;94.15;0.10;0.81;0.04;0.55
axle;60;1415324077;sda;51.18;0.00;731.07;14.28;0.03;0.59;0.10;0.50
axle;60;1415324137;sdb;115.77;6771.20;4332.93;95.92;0.07;0.61;0.04;0.51
axle;60;1415324137;sda;1.98;0.00;34.27;17.28;0.00;0.00;0.00;0.00
axle;60;1415324197;sdb;130.00;6865.07;5004.40;91.30;0.06;0.48;0.04;0.51
axle;60;1415324197;sda;10.08;0.00;126.00;12.50;0.00;0.22;0.06;0.06
axle;60;1415324257;sdb;106.37;6779.87;3830.80;99.76;0.04;0.39;0.06;0.63
axle;60;1415324257;sda;1.48;0.00;25.60;17.26;0.00;0.00;0.00;0.00
axle;60;1415324317;sdb;122.73;6818.13;4634.00;93.31;0.05;0.40;0.04;0.46
axle;60;1415324317;sda;25.07;0.00;320.27;12.78;0.27;10.65;0.15;0.37
