# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415323597;-27033.58;0.63;26040.67
axle;60;1415323657;-12619.43;0.05;10120.28
axle;60;1415323717;938.65;0.58;589.72
axle;60;1415323777;-3063.70;-0.57;-1376.77
axle;60;1415323837;-314.82;-1.68;1787.35
axle;60;1415323897;9418.32;0.28;-5274.08
axle;60;1415323957;-729.87;0.77;860.62
axle;60;1415324017;-171.43;0.80;678.25
axle;60;1415324077;1038.85;0.18;-753.30
axle;60;1415324137;-916.03;0.80;847.23
axle;60;1415324197;-1063.28;0.62;772.62
axle;60;1415324257;-1217.03;0.80;847.05
axle;60;1415324317;-4860.63;0.62;627.95
