ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415322768.09889,template1,0,0,0,0,0,0,0,0,0,0
1415322768.09889,template0,0,0,0,0,0,0,0,0,0,0
1415322768.09889,postgres,0,877,7,7879,38328,292756,17689,0,0,0
1415322768.09889,dbt3,11,34427,0,1493330831,7968196229,113591762596,17908257553,618444328,5810,10285817
1415322828.10131,template1,0,0,0,0,0,0,0,0,0,0
1415322828.10131,template0,0,0,0,0,0,0,0,0,0,0
1415322828.10131,postgres,0,879,7,7879,38383,293418,17700,0,0,0
1415322828.10131,dbt3,11,34486,0,1493821421,7969265208,113623671708,17908263124,630044449,5880,10285823
1415322888.1038,template1,0,0,0,0,0,0,0,0,0,0
1415322888.1038,template0,0,0,0,0,0,0,0,0,0,0
1415322888.1038,postgres,0,881,7,7879,38438,294080,17711,0,0,0
1415322888.1038,dbt3,8,34517,0,1494132720,7970503404,113652178092,17908266051,645044587,5880,10285823
1415322948.10865,template1,0,0,0,0,0,0,0,0,0,0
1415322948.10865,template0,0,0,0,0,0,0,0,0,0,0
1415322948.10865,postgres,0,883,7,7879,38493,294742,17722,0,0,0
1415322948.10865,dbt3,6,34535,0,1494325975,7971368158,113697183777,17908268230,645044677,5881,10285823
1415323008.1317,template1,0,0,0,0,0,0,0,0,0,0
1415323008.1317,template0,0,0,0,0,0,0,0,0,0,0
1415323008.1317,postgres,0,885,7,7879,38548,295404,17733,0,0,0
1415323008.1317,dbt3,5,34548,0,1494325975,7971371477,113697188738,17908269668,645044677,5881,10285823
1415323068.13502,template1,0,0,0,0,0,0,0,0,0,0
1415323068.13502,template0,0,0,0,0,0,0,0,0,0,0
1415323068.13502,postgres,0,887,7,7879,38603,296066,17744,0,0,0
1415323068.13502,dbt3,6,34560,0,1494325975,7971374682,113697194022,17908271111,645044677,5881,10285823
1415323128.1369,template1,0,0,0,0,0,0,0,0,0,0
1415323128.1369,template0,0,0,0,0,0,0,0,0,0,0
1415323128.1369,postgres,0,889,7,7879,38658,296728,17755,0,0,0
1415323128.1369,dbt3,13,34580,0,1495391655,7973685617,113697198511,17908272387,705030729,5881,10285823
1415323188.13999,template1,0,0,0,0,0,0,0,0,0,0
1415323188.13999,template0,0,0,0,0,0,0,0,0,0,0
1415323188.13999,postgres,0,891,7,7879,38713,297390,17766,0,0,0
1415323188.13999,dbt3,13,34594,0,1495391655,7973688736,113697203384,17908273737,705030729,5881,10285823
1415323248.19227,template1,0,0,0,0,0,0,0,0,0,0
1415323248.19227,template0,0,0,0,0,0,0,0,0,0,0
1415323248.19227,postgres,0,893,7,7879,38768,298052,17777,0,0,0
1415323248.19227,dbt3,10,34611,0,1499595962,7973749932,113937152993,17908275607,705030749,5883,10285823
1415323308.15586,template1,0,0,0,0,0,0,0,0,0,0
1415323308.15586,template0,0,0,0,0,0,0,0,0,0,0
1415323308.15586,postgres,0,895,7,7879,38823,298714,17788,0,0,0
1415323308.15586,dbt3,7,34628,0,1500651977,7973763209,113997144737,17908277413,705030755,5883,10285823
1415323368.15906,template1,0,0,0,0,0,0,0,0,0,0
1415323368.15906,template0,0,0,0,0,0,0,0,0,0,0
1415323368.15906,postgres,0,897,7,7879,38878,299376,17799,0,0,0
1415323368.15906,dbt3,7,34642,0,1502738305,7973810831,114117121661,17908278972,705030767,5883,10285823
1415323428.1616,template1,0,0,0,0,0,0,0,0,0,0
1415323428.1616,template0,0,0,0,0,0,0,0,0,0,0
1415323428.1616,postgres,0,899,7,7879,38933,300038,17810,0,0,0
1415323428.1616,dbt3,7,34656,0,1502738305,7973813998,114117126630,17908280340,705030767,5883,10285823
1415323488.16592,template1,0,0,0,0,0,0,0,0,0,0
1415323488.16592,template0,0,0,0,0,0,0,0,0,0,0
1415323488.16592,postgres,0,901,7,7879,38988,300700,17821,0,0,0
1415323488.16592,dbt3,6,34671,0,1503757207,7973863977,114177117966,17908282021,705030775,5883,10285823
